feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1337604	1338233	-							LCC91_06115	630		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1337604	1338233	-	UBQ06652.1			precorrin-8X methylmutase			LCC91_06115	630	209	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1338230	1339417	-							LCC91_06120	1188		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1338230	1339417	-	UBQ06653.1			precorrin-3B synthase			LCC91_06120	1188	395	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1339424	1340101	-							LCC91_06125	678		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1339424	1340101	-	UBQ06654.1			energy-coupling factor ABC transporter permease			LCC91_06125	678	225	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1340148	1341167	-					bioB		LCC91_06130	1020		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1340148	1341167	-	UBQ06820.1			biotin synthase BioB	bioB		LCC91_06130	1020	339	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1341205	1342032	-							LCC91_06135	828		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1341205	1342032	-	UBQ06655.1			ABC transporter ATP-binding protein			LCC91_06135	828	275	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1342029	1343099	-							LCC91_06140	1071		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1342029	1343099	-	UBQ06821.1			iron ABC transporter permease			LCC91_06140	1071	356	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1343099	1344034	-							LCC91_06145	936		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1343099	1344034	-	UBQ06656.1			helical backbone metal receptor			LCC91_06145	936	311	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1344031	1344609	-							LCC91_06150	579		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1344031	1344609	-	UBQ06657.1			bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase			LCC91_06150	579	192	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1344587	1345408	-							LCC91_06155	822		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1344587	1345408	-	UBQ06822.1			cobalamin-binding protein			LCC91_06155	822	273	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1345481	1346137	-					bluB		LCC91_06160	657		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1345481	1346137	-				5,6-dimethylbenzimidazole synthase	bluB		LCC91_06160	657		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1346172	1347524	-							LCC91_06165	1353		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1346172	1347524	-	UBQ06823.1			cobyrinate a,c-diamide synthase			LCC91_06165	1353	450	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1347540	1348907	-							LCC91_06170	1368		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1347540	1348907	-	UBQ06824.1			TonB-dependent receptor			LCC91_06170	1368	455	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1348884	1348973	-							LCC91_06175	90		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1348884	1348973	-				TonB-dependent receptor plug domain-containing protein			LCC91_06175	90		pseudo
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1348965	1349345	-							LCC91_06180	381		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1348965	1349345	-				TonB-dependent receptor plug domain-containing protein			LCC91_06180	381		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1349708	1349917	+							LCC91_06185	210		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1349708	1349917	+	UBQ06658.1			DUF904 domain-containing protein			LCC91_06185	210	69	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1349929	1350282	+							LCC91_06190	354		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1349929	1350282	+	UBQ06825.1			cell division protein ZapA			LCC91_06190	354	117	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1350567	1351379	+							LCC91_06195	813		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1350567	1351379	+	UBQ06659.1			sulfite exporter TauE/SafE family protein			LCC91_06195	813	270	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1351358	1351876	-					rraA		LCC91_06200	519		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1351358	1351876	-	UBQ06660.1			ribonuclease E activity regulator RraA	rraA		LCC91_06200	519	172	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1352102	1352458	+							LCC91_06205	357		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1352102	1352458	+	UBQ06661.1			SWIB/MDM2 domain-containing protein			LCC91_06205	357	118	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1352587	1353768	-							LCC91_06210	1182		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1352587	1353768	-	UBQ06826.1			branched-chain amino acid ABC transporter substrate-binding protein			LCC91_06210	1182	393	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1353892	1354239	-							LCC91_06215	348		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1353892	1354239	-	UBQ06662.1			hypothetical protein			LCC91_06215	348	115	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1354226	1354714	-							LCC91_06220	489		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1354226	1354714	-	UBQ06663.1			DNA polymerase III subunit chi			LCC91_06220	489	162	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1354723	1356228	-							LCC91_06225	1506		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1354723	1356228	-	UBQ06664.1			leucyl aminopeptidase			LCC91_06225	1506	501	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1356259	1357371	+					lptF		LCC91_06230	1113		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1356259	1357371	+	UBQ06665.1			LPS export ABC transporter permease LptF	lptF		LCC91_06230	1113	370	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1357368	1358477	+					lptG		LCC91_06235	1110		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1357368	1358477	+	UBQ06666.1			LPS export ABC transporter permease LptG	lptG		LCC91_06235	1110	369	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1358498	1359442	+							LCC91_06240	945		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1358498	1359442	+	UBQ06667.1			CysB family HTH-type transcriptional regulator			LCC91_06240	945	314	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1359522	1360739	+							LCC91_06245	1218		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1359522	1360739	+	UBQ06668.1			pyridoxal phosphate-dependent aminotransferase			LCC91_06245	1218	405	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1360765	1364850	-					hrpA		LCC91_06250	4086		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1360765	1364850	-	UBQ06669.1			ATP-dependent RNA helicase HrpA	hrpA		LCC91_06250	4086	1361	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1364970	1366316	+					argA		LCC91_06255	1347		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1364970	1366316	+	UBQ06670.1			amino-acid N-acetyltransferase	argA		LCC91_06255	1347	448	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1366444	1366698	-							LCC91_06260	255		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1366444	1366698	-	UBQ06671.1			hypothetical protein			LCC91_06260	255	84	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1366886	1367983	-							LCC91_06265	1098		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1366886	1367983	-	UBQ06827.1			cupin domain-containing protein			LCC91_06265	1098	365	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1368124	1368621	+							LCC91_06270	498		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1368124	1368621	+	UBQ06672.1			FKBP-type peptidyl-prolyl cis-trans isomerase			LCC91_06270	498	165	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1368690	1369139	-					dut		LCC91_06275	450		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1368690	1369139	-	UBQ06673.1			dUTP diphosphatase	dut		LCC91_06275	450	149	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1369200	1371008	-							LCC91_06280	1809		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1369200	1371008	-	UBQ06828.1			TRAP transporter large permease subunit			LCC91_06280	1809	602	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1371028	1371639	-							LCC91_06285	612		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1371028	1371639	-	UBQ06674.1			TRAP transporter small permease subunit			LCC91_06285	612	203	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1371805	1372884	-							LCC91_06290	1080		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1371805	1372884	-	UBQ06675.1			TRAP transporter substrate-binding protein			LCC91_06290	1080	359	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1373076	1374980	-					dxs		LCC91_06295	1905		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1373076	1374980	-	UBQ06676.1			1-deoxy-D-xylulose-5-phosphate synthase	dxs		LCC91_06295	1905	634	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1375094	1376032	-							LCC91_06300	939		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1375094	1376032	-	UBQ06677.1			polyprenyl synthetase family protein			LCC91_06300	939	312	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1376029	1376295	-					xseB		LCC91_06305	267		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1376029	1376295	-	UBQ06678.1			exodeoxyribonuclease VII small subunit	xseB		LCC91_06305	267	88	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1376572	1377732	+							LCC91_06310	1161		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1376572	1377732	+	UBQ06679.1			aromatic ring-hydroxylating dioxygenase subunit alpha			LCC91_06310	1161	386	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1377792	1378706	+							LCC91_06315	915		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1377792	1378706	+	UBQ06680.1			DMT family transporter			LCC91_06315	915	304	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1378703	1379584	+							LCC91_06320	882		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1378703	1379584	+	UBQ06681.1			sulfurtransferase			LCC91_06320	882	293	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1379599	1379913	-							LCC91_06325	315		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1379599	1379913	-				EAL domain-containing protein			LCC91_06325	315		pseudo
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1379999	1380583	+							LCC91_06330	585		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1379999	1380583	+				MCP four helix bundle domain-containing protein			LCC91_06330	585		pseudo
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1380713	1381576	+							LCC91_06335	864		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1380713	1381576	+				methyl-accepting chemotaxis protein			LCC91_06335	864		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1381769	1384585	-					polA		LCC91_06340	2817		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1381769	1384585	-	UBQ06682.1			DNA polymerase I	polA		LCC91_06340	2817	938	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1384643	1384939	+							LCC91_06345	297		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1384643	1384939	+	UBQ06683.1			hypothetical protein			LCC91_06345	297	98	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1384946	1385899	+							LCC91_06350	954		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1384946	1385899	+	UBQ06684.1			homoserine kinase			LCC91_06350	954	317	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1385916	1386686	+							LCC91_06355	771		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1385916	1386686	+	UBQ06685.1			hypothetical protein			LCC91_06355	771	256	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1386765	1388990	+							LCC91_06360	2226		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1386765	1388990	+	UBQ06686.1			PhoX family phosphatase			LCC91_06360	2226	741	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1389018	1390286	-							LCC91_06365	1269		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1389018	1390286	-	UBQ06687.1			FAD-binding oxidoreductase			LCC91_06365	1269	422	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1390309	1392744	-							LCC91_06370	2436		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1390309	1392744	-	UBQ06688.1			UvrD-helicase domain-containing protein			LCC91_06370	2436	811	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1392767	1393723	-							LCC91_06375	957		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1392767	1393723	-	UBQ06689.1			OmpA family protein			LCC91_06375	957	318	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1393720	1394589	-							LCC91_06380	870		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1393720	1394589	-	UBQ06690.1			MotA/TolQ/ExbB proton channel family protein			LCC91_06380	870	289	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1394913	1395890	+							LCC91_06385	978		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1394913	1395890	+	UBQ06691.1			GMP reductase			LCC91_06385	978	325	
gene	pseudogene	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1396102	1397313	-							LCC91_06390	1212		pseudo
CDS	without_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1396102	1397313	-				DEAD/DEAH box helicase			LCC91_06390	1212		pseudo
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1397489	1399096	-							LCC91_06395	1608		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1397489	1399096	-	UBQ06692.1			inorganic phosphate transporter			LCC91_06395	1608	535	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1399159	1399761	-					orn		LCC91_06400	603		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1399159	1399761	-	UBQ06693.1			oligoribonuclease	orn		LCC91_06400	603	200	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1399877	1401169	+							LCC91_06405	1293		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1399877	1401169	+	UBQ06694.1			M48 family metallopeptidase			LCC91_06405	1293	430	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1401166	1402104	+					rsgA		LCC91_06410	939		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1401166	1402104	+	UBQ06695.1			ribosome small subunit-dependent GTPase A	rsgA		LCC91_06410	939	312	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1402145	1403071	-							LCC91_06415	927		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1402145	1403071	-	UBQ06696.1			cobalamin biosynthesis protein			LCC91_06415	927	308	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1403068	1403778	-							LCC91_06420	711		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1403068	1403778	-	UBQ06697.1			CoA pyrophosphatase			LCC91_06420	711	236	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1403928	1405232	+							LCC91_06425	1305		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1403928	1405232	+	UBQ06698.1			Glu/Leu/Phe/Val dehydrogenase			LCC91_06425	1305	434	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1405273	1405749	-							LCC91_06430	477		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1405273	1405749	-	UBQ06699.1			DUF1178 family protein			LCC91_06430	477	158	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1405746	1406387	-							LCC91_06435	642		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1405746	1406387	-	UBQ06829.1			NUDIX hydrolase			LCC91_06435	642	213	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1406431	1406730	-							LCC91_06440	300		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1406431	1406730	-	UBQ06700.1			DUF2818 family protein			LCC91_06440	300	99	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1406750	1408231	-					nuoN		LCC91_06445	1482		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1406750	1408231	-	UBQ06701.1			NADH-quinone oxidoreductase subunit NuoN	nuoN		LCC91_06445	1482	493	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1408268	1409743	-							LCC91_06450	1476		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1408268	1409743	-	UBQ06702.1			NADH-quinone oxidoreductase subunit M			LCC91_06450	1476	491	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1409757	1411787	-					nuoL		LCC91_06455	2031		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1409757	1411787	-	UBQ06703.1			NADH-quinone oxidoreductase subunit L	nuoL		LCC91_06455	2031	676	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1411819	1412139	-					nuoK		LCC91_06460	321		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1411819	1412139	-	UBQ06704.1			NADH-quinone oxidoreductase subunit NuoK	nuoK		LCC91_06460	321	106	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1412136	1412783	-							LCC91_06465	648		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1412136	1412783	-	UBQ06705.1			NADH-quinone oxidoreductase subunit J			LCC91_06465	648	215	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1412808	1413317	-					nuoI		LCC91_06470	510		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1412808	1413317	-	UBQ06706.1			NADH-quinone oxidoreductase subunit NuoI	nuoI		LCC91_06470	510	169	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1413329	1414411	-					nuoH		LCC91_06475	1083		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1413329	1414411	-	UBQ06707.1			NADH-quinone oxidoreductase subunit NuoH	nuoH		LCC91_06475	1083	360	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1414408	1416567	-					nuoG		LCC91_06480	2160		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1414408	1416567	-	UBQ06708.1			NADH-quinone oxidoreductase subunit NuoG	nuoG		LCC91_06480	2160	719	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1416581	1417933	-					nuoF		LCC91_06485	1353		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1416581	1417933	-	UBQ06709.1			NADH-quinone oxidoreductase subunit NuoF	nuoF		LCC91_06485	1353	450	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1417930	1418463	-					nuoE		LCC91_06490	534		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1417930	1418463	-	UBQ06710.1			NADH-quinone oxidoreductase subunit NuoE	nuoE		LCC91_06490	534	177	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1418460	1419713	-							LCC91_06495	1254		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1418460	1419713	-	UBQ06711.1			NADH-quinone oxidoreductase subunit D			LCC91_06495	1254	417	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1419729	1420379	-							LCC91_06500	651		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1419729	1420379	-	UBQ06712.1			NADH-quinone oxidoreductase subunit C			LCC91_06500	651	216	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1420411	1420890	-							LCC91_06505	480		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1420411	1420890	-	UBQ06713.1			NADH-quinone oxidoreductase subunit B			LCC91_06505	480	159	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1420930	1421289	-							LCC91_06510	360		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1420930	1421289	-	UBQ06714.1			NADH-quinone oxidoreductase subunit A			LCC91_06510	360	119	
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1421340	1421424	-							LCC91_06515	85		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1421340	1421424	-				tRNA-Leu			LCC91_06515	85		anticodon=GAG
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1421544	1421894	-					secG		LCC91_06520	351		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1421544	1421894	-	UBQ06715.1			preprotein translocase subunit SecG	secG		LCC91_06520	351	116	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1421935	1422678	-					tpiA		LCC91_06525	744		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1421935	1422678	-	UBQ06716.1			triose-phosphate isomerase	tpiA		LCC91_06525	744	247	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1422705	1423706	-							LCC91_06530	1002		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1422705	1423706	-	UBQ06830.1			NAD(P)H-quinone oxidoreductase			LCC91_06530	1002	333	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1423746	1425869	-					pnp		LCC91_06535	2124		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1423746	1425869	-	UBQ06717.1			polyribonucleotide nucleotidyltransferase	pnp		LCC91_06535	2124	707	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1426122	1426388	-					rpsO		LCC91_06540	267		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1426122	1426388	-	UBQ06718.1			30S ribosomal protein S15	rpsO		LCC91_06540	267	88	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1426550	1427884	-							LCC91_06545	1335		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1426550	1427884	-	UBQ06719.1			branched-chain amino acid ABC transporter substrate-binding protein			LCC91_06545	1335	444	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1428090	1429163	-					tsaD		LCC91_06550	1074		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1428090	1429163	-	UBQ06720.1			tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		LCC91_06550	1074	357	
gene	protein_coding	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1429244	1433797	+							LCC91_06555	4554		
CDS	with_protein	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1429244	1433797	+	UBQ06721.1			EAL domain-containing protein			LCC91_06555	4554	1517	
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1433940	1434016	-							LCC91_06560	77		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1433940	1434016	-				tRNA-Asp			LCC91_06560	77		anticodon=GTC
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1434022	1434097	-							LCC91_06565	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1434022	1434097	-				tRNA-Glu			LCC91_06565	76		anticodon=TTC
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1434114	1434190	-							LCC91_06570	77		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1434114	1434190	-				tRNA-Asp			LCC91_06570	77		anticodon=GTC
gene	tRNA	GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1434196	1434271	-							LCC91_06575	76		
tRNA		GCA_020162115.1	Primary Assembly	chromosome		CP083911.1	1434196	1434271	-				tRNA-Glu			LCC91_06575	76		anticodon=TTC
